Reading,Mote ID,Humidity,Temperature,Label,Is_Singlehop,Has_Fault
3749,1,68.84,28.29,0,0,0
3298,2,44.57,28.09,0,1,0
837,4,24.24,18.07,0,0,1
3379,4,44.83,27.88,0,1,0
1710,2,44.27,30.2,0,0,0
1181,1,44.48,25.56,0,1,1
1837,1,44.25,28.23,0,1,0
3365,3,45.16,26.75,0,0,0
4267,3,45.22,26.94,0,1,0
4066,2,67.97,21.98,0,0,1
1719,1,30.01,20.1,0,1,1
2721,4,54.15,26.01,0,1,0
2466,4,47.1,28.21,0,1,0
2313,4,46.54,27.35,0,1,0
2318,1,47.77,28.5,0,1,0
4380,1,44.67,27.35,0,1,0
2221,2,66.0,27.83,0,0,0
3809,3,45.16,26.46,1,1,0
2457,4,29.82,23.49,0,1,1
601,3,39.45,31.96,0,0,1
2715,3,44.66,25.11,0,1,0
2134,2,51.61,28.21,0,1,0
1168,2,50.4,29.33,0,1,0
612,4,39.06,32.88,0,1,0
3483,1,68.27,27.35,0,0,0
2629,2,59.6,28.93,0,1,0
3955,1,43.45,27.37,0,1,0
454,1,43.2,26.78,0,1,0
1721,2,75.96,21.22,0,1,1
914,3,44.28,25.71,0,1,0
1068,1,47.2,28.88,0,0,0
844,2,48.1,28.63,0,0,1
498,4,43.25,30.71,0,1,0
2838,2,46.99,27.89,0,1,0
2902,4,46.92,27.98,0,1,0
1603,3,47.34,28.78,0,0,0
716,4,48.26,27.63,0,0,0
2320,4,49.53,27.83,0,0,1
1612,2,49.38,29.08,0,0,0
3656,4,46.02,27.06,0,1,0
4356,3,42.29,27.14,0,1,0
2735,1,51.69,27.9,0,1,0
2109,2,43.92,27.89,0,1,0
1351,1,45.61,28.11,0,1,0
1265,2,47.52,27.93,0,0,0
2585,2,65.45,27.34,0,0,0
3474,3,79.1,26.27,0,1,1
3661,3,44.47,26.13,0,1,0
3433,4,54.46,27.21,0,1,1
3793,4,47.45,28.87,0,1,1
3439,3,44.08,27.55,0,1,0
654,1,45.06,28.1,0,0,1
1886,1,50.92,28.68,0,1,1
2449,4,48.65,26.05,0,0,0
4210,4,56.84,24.95,0,1,0
2370,1,69.08,28.07,0,0,0
3766,3,44.45,27.03,0,0,0
501,1,70.04,27.82,0,0,0
872,4,48.18,27.43,0,0,0
2534,2,45.69,27.78,0,0,1
4476,2,45.69,27.78,0,1,1
1319,2,45.69,27.78,0,1,1
1178,4,45.69,27.78,0,1,1
2617,3,45.69,27.78,0,1,1
224,2,45.69,27.78,0,0,1
2414,2,48.28,28.01,0,1,0
3207,1,48.7,24.17,0,0,1
2570,3,43.1,27.17,0,1,0
825,2,45.35,29.14,0,1,0
1151,1,46.02,29.01,0,1,0
3233,3,44.61,25.89,0,0,0
4239,4,45.11,26.57,0,1,0
2991,4,65.9,23.82,0,1,1
2298,3,69.4,21.36,0,1,1
960,3,47.91,28.03,0,0,0
4669,2,71.5,26.98,0,0,1
946,3,44.24,26.35,0,0,0
1588,1,44.84,28.95,0,0,0
645,1,44.77,28.15,0,1,0
770,1,31.75,34.57,0,1,1
797,2,28.95,32.51,0,1,1
4413,4,44.74,26.97,0,0,0
3529,1,71.21,26.6,0,0,1
3259,3,51.41,26.74,0,1,0
2551,4,51.74,27.2,0,1,0
2557,1,66.84,27.85,0,1,0
987,3,43.2,30.5,0,1,0
4072,3,61.0,29.68,0,1,1
4086,2,63.97,27.13,0,0,0
604,4,50.39,26.79,0,0,0
4010,1,41.68,26.99,0,1,0
2529,2,29.91,31.25,0,1,1
1108,1,45.28,28.99,0,1,0
2185,1,45.03,27.42,0,1,0
3839,1,80.0,29.88,0,0,1
1766,2,50.62,29.99,0,1,0
3250,3,43.62,24.33,0,1,0
1288,3,45.25,26.35,0,1,0
422,3,44.88,25.64,0,1,0
2717,2,66.89,27.8,0,1,0
576,4,48.22,29.24,0,0,0
1290,3,46.5,27.46,0,0,0
1932,2,50.81,27.7,0,1,0
2774,4,46.55,26.6,0,0,0
3261,4,49.41,26.02,0,1,0
4693,4,44.89,24.09,0,1,0
268,1,48.18,28.13,0,1,0
4046,4,47.05,26.96,0,0,1
3442,4,47.05,26.96,0,1,1
3249,1,47.05,26.96,0,0,1
1212,1,47.05,26.96,0,1,1
2476,1,47.05,26.96,0,1,1
3223,4,47.05,26.96,0,1,1
3375,4,45.01,24.2,0,1,0
575,1,45.2,27.52,0,1,0
2165,1,45.99,28.65,0,1,0
2606,2,51.74,31.12,0,1,1
867,4,49.23,27.05,0,0,0
4532,1,80.0,30.15,0,0,1
3394,3,57.58,26.28,0,1,0
4002,3,44.37,27.34,0,0,1
3482,3,55.27,25.91,0,1,1
2327,2,55.27,25.91,0,1,1
2254,1,55.27,25.91,0,1,1
3497,4,55.27,25.91,0,1,1
4155,1,55.27,25.91,0,1,1
3325,2,55.27,25.91,0,0,1
1,1,55.27,25.91,0,0,1
892,2,44.98,27.27,0,0,1
1531,1,44.98,27.27,0,1,1
786,3,45.96,30.64,0,1,1
4552,2,45.11,27.29,0,0,0
1718,3,46.43,27.1,0,0,0
4188,1,44.92,27.17,0,0,0
922,4,42.09,30.05,0,0,0
2398,1,68.03,27.28,0,1,0
4159,3,44.34,23.86,0,1,0
2797,4,47.49,26.4,0,1,1
3578,4,43.71,26.98,0,0,0
2414,1,45.25,27.81,0,1,0
645,2,41.51,29.94,0,1,0
4721,3,45.11,23.71,0,1,1
4068,2,68.99,27.0,0,0,0
952,4,47.66,26.8,0,1,0
1725,2,63.08,26.35,0,1,1
3961,4,44.54,27.07,0,0,0
2575,2,46.7,27.31,0,0,0
1657,1,43.17,27.93,0,1,0
4246,3,45.47,27.41,0,0,0
1424,2,44.92,28.06,0,1,0
4154,1,43.26,26.95,0,1,0
1664,1,51.72,28.96,0,1,0
2168,2,47.08,27.77,0,1,0
2227,1,66.98,27.54,0,0,0
3409,3,27.62,16.53,0,0,1
4300,4,47.43,26.52,0,0,0
1630,2,44.07,28.2,0,1,0
3084,4,42.43,25.84,0,1,1
1246,3,45.64,27.48,0,0,0
1900,3,44.81,28.26,0,1,0
4767,2,45.07,27.08,0,1,0
2218,4,46.86,28.54,0,0,0
2227,3,43.72,24.73,0,1,0
232,3,39.85,30.25,0,1,0
4756,4,45.8,23.1,0,1,0
2594,2,44.32,27.69,0,1,0
357,2,32.44,33.01,0,0,1
2241,1,44.91,27.28,0,0,0
3015,4,57.67,25.53,0,1,0
4972,3,44.68,23.73,0,1,0
1572,1,43.04,30.2,0,1,0
776,2,45.56,29.68,0,1,0
2406,2,44.79,27.89,0,1,1
3251,3,44.79,27.89,0,0,1
3636,1,44.79,27.89,0,0,1
217,1,44.79,27.89,0,1,1
3943,2,44.79,27.89,0,1,1
4421,3,44.79,27.89,0,1,1
4187,3,44.79,27.89,0,1,1
4115,1,69.09,26.74,0,0,1
1282,1,45.96,28.76,0,0,0
3180,4,56.58,25.54,0,1,0
3798,1,70.64,26.8,0,0,0
3437,3,45.01,25.95,0,1,0
853,1,80.0,32.75,0,0,1
611,4,52.69,28.64,0,0,0
3542,2,65.81,28.18,0,1,0
3467,1,68.8,27.2,0,0,0
2764,4,46.95,27.48,0,1,0
2685,2,47.39,27.72,0,1,0
3645,4,56.37,26.52,0,1,0
783,3,39.75,23.36,0,1,0
3259,1,71.23,26.63,1,0,0
3789,1,64.02,27.23,0,0,0
2372,4,42.75,27.66,0,1,0
1115,2,48.61,28.9,0,0,0
4169,4,37.76,29.9,0,1,1
214,1,37.76,29.9,1,1,1
1551,3,37.76,29.9,0,0,1
520,4,37.76,29.9,0,0,1
944,3,37.76,29.9,0,0,1
518,1,37.76,29.9,0,0,1
1523,2,37.76,29.9,0,1,1
2122,1,47.88,29.58,0,1,1
1478,1,47.88,29.58,0,1,1
2348,1,47.88,29.58,0,0,1
3473,4,47.88,29.58,0,1,1
3089,4,47.88,29.58,0,0,1
287,2,46.69,27.86,0,1,0
3570,2,43.9,27.32,0,1,0
903,3,40.49,30.83,0,1,0
2195,1,44.49,29.17,0,1,0
3602,1,65.67,27.81,0,0,0
673,3,44.84,27.78,0,0,0
3784,2,21.22,30.83,0,1,1
1130,3,44.94,26.95,0,0,0
1793,4,48.34,27.78,0,1,0
1820,1,59.29,28.43,0,0,0
722,4,50.29,28.52,0,0,0
2770,1,46.17,27.86,0,1,0
743,2,47.24,29.43,0,1,0
818,1,64.43,25.07,0,0,1
2807,4,44.23,26.74,0,1,0
2699,2,64.66,27.97,0,1,0
4200,3,45.15,24.54,0,1,0
4325,4,44.34,23.54,0,1,0
1262,2,44.9,29.0,0,1,0
2772,1,65.47,27.98,0,0,0
4139,2,70.53,27.03,0,0,0
2338,1,66.67,27.95,0,0,0
2414,2,44.97,27.75,0,1,0
4371,1,71.11,28.04,0,0,0
1932,1,65.33,29.06,0,0,0
3624,3,40.05,22.67,0,1,1
374,2,44.57,30.4,0,0,0
1104,2,45.83,28.09,0,1,0
2300,4,51.6,27.98,0,1,0
2467,2,68.08,28.02,0,0,0
1214,1,44.27,28.51,0,1,0
2368,4,51.8,26.21,0,1,0
4465,3,44.94,23.05,0,1,0
1465,1,44.55,27.84,0,1,0
2486,2,60.88,31.74,0,0,1
3918,2,43.83,24.35,0,1,0
799,1,42.35,30.56,0,1,1
1841,4,52.53,27.71,0,1,0
252,2,44.38,30.04,0,0,0
313,4,41.09,27.31,0,1,0
654,1,41.98,30.74,0,1,0
3360,4,46.91,26.95,0,0,0
1592,2,45.17,29.39,0,1,0
1086,4,58.18,28.84,0,0,0
4026,3,27.79,21.15,0,1,1
4189,4,59.78,20.45,0,1,1
3899,2,44.41,30.26,0,0,0
1494,2,49.85,28.96,0,1,0
2205,4,63.68,30.44,0,0,1
1740,4,30.09,22.27,0,0,1
913,1,47.38,28.55,0,1,0
3824,4,48.23,26.82,0,0,0
1540,2,43.64,28.07,0,1,0
4035,3,42.12,26.13,0,1,0
3643,3,64.95,34.03,0,1,1
1355,3,44.93,27.03,0,1,0
1690,3,50.31,27.54,0,1,1
1522,1,56.39,28.35,0,1,0
2200,3,55.13,26.07,0,0,0
151,4,37.45,31.37,0,1,0
3867,4,46.89,23.57,0,1,1
2160,2,45.51,27.61,0,1,1
1093,1,49.09,28.41,0,0,0
2883,2,67.01,28.85,0,1,0
1507,1,80.0,32.16,0,1,1
3331,2,43.21,30.07,0,0,1
3049,3,53.2,26.06,0,1,0
143,4,47.9,28.01,0,0,0
1788,4,46.94,28.9,0,1,0
1669,3,45.94,27.07,0,0,0
492,2,31.37,24.51,0,0,1
1994,1,43.59,27.73,0,1,0
2896,4,44.49,27.65,0,1,1
168,3,45.2,30.21,0,0,0
3802,4,47.07,23.62,0,1,0
418,1,44.69,28.27,0,0,0
3419,4,58.01,26.1,0,1,0
4105,3,30.14,30.23,0,1,1
775,3,54.7,25.69,0,1,0
2409,3,51.62,27.12,0,0,1
2354,4,45.86,27.61,0,1,0
4351,1,68.85,27.49,0,0,0
1467,2,44.79,28.2,0,1,0
569,4,39.14,30.26,0,1,0
849,4,28.62,34.54,0,1,1
2817,2,65.12,27.79,0,0,0
4604,2,45.08,26.83,0,1,0
1948,1,66.59,25.6,0,0,1
4069,3,46.51,23.44,0,1,1
1395,1,46.51,23.44,0,1,1
1586,1,46.51,23.44,0,0,1
3960,2,46.51,23.44,0,0,1
1618,4,61.53,29.01,0,0,0
4939,4,61.05,30.25,0,0,1
4060,3,42.26,25.56,0,1,0
3879,3,58.89,29.56,0,1,1
2912,4,45.78,27.82,0,1,0
1660,4,49.85,29.22,0,0,0
3968,1,80.0,30.28,0,0,1
4686,4,56.7,25.11,0,1,1
3650,1,56.7,25.11,0,1,1
1020,2,56.7,25.11,0,1,1
4826,4,56.7,25.11,0,1,1
3837,1,56.7,25.11,0,0,1
3448,2,56.7,25.11,0,0,1
1937,2,60.39,24.7,0,1,1
3534,4,76.7,18.46,0,1,1
1619,1,44.92,30.61,0,1,0
1236,2,46.18,28.69,0,1,0
1627,4,48.38,28.97,0,0,1
1213,4,47.23,26.52,0,1,0
770,2,65.18,33.38,0,0,1
972,2,58.97,28.49,0,1,0
4613,1,45.36,27.06,0,0,0
2772,3,50.59,27.13,0,0,1
3501,1,44.05,27.76,0,0,0
930,1,46.66,28.99,0,0,0
2501,2,44.85,27.66,0,1,0
2650,1,45.43,27.04,0,0,0
3916,2,66.75,27.36,0,0,1
3401,3,43.49,27.28,0,1,0
4174,4,43.54,24.5,0,1,0
1676,1,42.42,28.6,0,1,0
3283,1,65.18,27.62,0,0,0
2192,1,44.39,27.45,0,0,0
602,1,44.81,29.85,0,0,1
3805,3,44.85,24.2,0,1,1
859,3,47.42,26.51,0,0,0
1739,4,50.3,28.09,0,0,0
317,1,45.4,28.02,0,1,0
4482,3,44.31,23.42,0,1,0
2105,1,56.92,28.33,0,1,0
2878,1,44.88,28.16,0,1,0
4303,1,43.07,27.25,0,1,0
3090,4,46.44,26.98,0,0,0
2016,4,48.94,27.34,0,0,0
2308,4,48.58,27.4,0,0,0
2575,1,64.91,27.52,0,0,0
656,4,50.12,29.3,0,0,0
3826,4,48.18,26.36,0,1,1
4511,4,48.18,26.36,0,0,1
2201,1,48.18,26.36,0,1,1
2661,4,48.18,26.36,0,0,1
2831,3,48.18,26.36,0,1,1
982,1,48.18,26.36,0,1,1
1497,4,49.04,26.31,0,1,0
2143,2,49.94,27.85,0,1,0
3144,1,64.94,27.53,0,1,0
471,1,43.53,27.46,0,1,0
1824,3,64.29,31.86,0,0,1
951,2,50.85,28.99,0,1,0
2748,2,43.19,25.48,0,0,1
3627,2,68.77,26.78,0,0,0
3948,3,43.52,27.3,0,1,0
5034,4,45.79,24.11,0,1,0
4106,3,44.54,26.79,0,1,0
488,1,49.03,28.95,0,0,0
1415,1,71.28,29.0,0,0,1
2502,3,43.35,26.22,0,1,0
1039,3,40.07,31.64,0,1,1
4202,2,43.41,27.04,0,1,0
2838,1,65.32,28.0,0,1,0
1622,1,45.29,33.28,0,1,0
2964,3,44.75,27.02,0,1,0
2267,2,67.74,28.13,0,0,0
4130,3,45.08,23.05,0,1,0
592,4,48.42,27.35,0,0,0
3944,4,47.1,23.38,0,1,0
4312,4,43.32,27.14,0,1,0
3908,3,44.57,26.74,0,1,0
49,2,49.67,29.06,0,0,0
3004,4,45.02,27.39,0,1,0
2421,3,45.9,24.04,0,1,1
2558,1,49.72,29.08,0,1,0
3611,1,68.04,27.73,0,0,0
1187,2,34.57,32.09,0,1,1
2612,4,62.24,23.67,0,1,1
2501,2,45.82,27.5,0,0,0
405,2,32.0,31.32,0,1,1
3305,4,44.17,27.12,0,1,0
770,1,47.15,28.38,0,0,0
592,3,31.01,23.95,0,0,1
596,4,47.72,27.52,0,0,0
2841,4,52.77,23.04,0,1,0
936,1,47.55,29.14,0,0,1
1971,2,45.09,27.56,0,1,0
2911,4,57.77,25.28,0,1,0
3754,4,47.95,26.16,0,1,0
1756,3,47.18,27.73,0,0,0
2038,2,44.79,28.97,0,1,0
550,4,41.46,30.32,0,0,0
4047,3,44.39,26.19,0,0,0
3829,3,42.63,25.45,0,1,0
3997,4,45.09,25.34,0,1,0
2859,4,46.71,27.34,0,1,0
1,1,48.84,27.3,0,0,1
3889,1,70.54,27.06,0,0,0
490,3,44.95,29.85,0,0,0
2407,4,56.7,27.39,0,0,0
3150,4,54.77,26.0,0,0,0
2661,3,52.03,28.05,0,1,0
2420,2,45.21,27.66,0,1,0
3963,4,46.36,27.38,0,0,0
2874,1,46.18,27.9,0,0,0
2299,3,44.09,26.96,0,1,0
5173,3,45.78,22.89,0,1,0
2431,4,46.37,27.41,0,1,0
3939,3,46.1,25.23,0,1,1
4424,4,46.61,26.66,0,1,0
167,2,47.68,28.04,0,1,0
2603,4,52.32,27.26,0,1,0
3373,1,70.17,27.73,0,0,0
2001,4,47.72,27.68,0,0,0
1072,4,39.34,27.88,0,1,1
1450,2,45.04,30.29,0,1,0
2985,3,58.84,27.47,0,0,0
664,2,46.26,26.89,0,0,0
3860,1,44.37,27.0,0,0,0
1676,2,56.1,28.38,0,0,0
3789,4,53.5,25.3,0,1,0
2510,3,47.01,27.61,0,0,0
2271,1,56.18,27.45,0,1,0
1098,4,35.12,25.81,0,0,1
3669,1,68.23,26.4,0,0,0
4449,3,47.32,26.48,0,0,0
1323,1,45.33,28.77,0,1,0
3083,4,30.67,31.17,0,1,1
3366,3,46.03,27.35,0,0,0
2103,1,61.88,27.87,0,1,0
4280,1,70.02,26.57,0,0,0
2596,3,43.22,27.44,0,0,0
2772,2,61.85,30.88,0,1,1
4540,2,71.14,27.26,0,0,1
1896,4,71.14,27.26,0,1,1
900,4,71.14,27.26,0,1,1
184,2,71.14,27.26,0,0,1
1269,1,71.14,27.26,0,0,1
4234,1,54.04,15.52,0,0,1
4833,4,45.26,22.89,0,1,0
2201,3,60.27,27.05,1,0,0
4751,3,45.67,23.08,0,1,0
246,1,43.37,30.14,0,0,0
890,1,42.05,29.58,0,1,0
3662,4,45.23,27.55,0,1,0
2656,2,44.23,28.93,0,1,0
1632,4,30.29,24.08,0,0,1
1207,1,50.47,28.38,0,1,0
4482,1,43.54,27.15,0,1,1
858,2,79.58,34.02,0,0,1
2115,3,47.84,27.69,0,0,1
1280,3,49.5,28.91,0,0,0
436,2,47.37,28.19,0,0,0
91,1,67.47,27.65,0,0,0
416,2,47.21,28.13,0,0,0
513,4,29.5,33.76,0,0,1
2616,4,47.46,27.77,0,1,0
4526,3,43.92,23.69,0,1,0
1450,2,46.3,29.45,0,0,1
2614,1,65.43,28.76,0,0,1
323,4,65.43,28.76,0,1,1
954,4,65.43,28.76,0,0,1
594,4,65.43,28.76,0,0,1
5144,4,65.43,28.76,0,1,1
2484,3,65.43,28.76,0,0,1
1317,4,65.43,28.76,0,0,1
1,3,48.54,27.82,0,0,0
3548,1,59.52,23.98,0,0,1
2652,2,46.46,27.58,0,1,0
3857,1,73.28,26.55,1,0,1
1424,1,42.7,27.24,0,1,0
4521,2,69.68,26.86,0,0,0
2546,3,60.41,28.59,0,1,1
2136,1,58.98,29.22,0,0,1
4946,4,44.49,23.41,0,1,0
4721,3,44.54,23.84,0,1,0
3919,3,42.84,24.87,0,1,1
4004,1,42.84,24.87,0,0,1
1278,3,42.84,24.87,0,0,1
2618,4,42.84,24.87,0,0,1
3434,1,42.84,24.87,0,0,1
2874,2,42.84,24.87,0,0,1
1092,1,51.5,29.29,0,1,1
950,1,43.89,28.99,0,0,0
2342,4,47.76,27.59,0,1,0
4517,2,44.09,26.55,0,0,1
2856,1,44.09,26.55,0,0,1
3765,4,44.09,26.55,0,0,1
1982,1,44.09,26.55,0,0,1
3548,2,44.09,26.55,0,1,1
4494,3,44.09,26.55,0,0,1
4100,4,44.09,26.55,0,1,1
3475,4,43.85,26.85,0,1,1
1014,3,45.14,25.62,0,1,0
4046,1,41.75,26.72,0,1,0
1508,1,45.22,28.1,0,1,0
3644,3,46.02,26.77,0,1,0
1487,2,45.61,30.48,0,1,0
2508,3,46.83,27.24,0,0,0
369,4,60.26,26.39,0,0,1
3758,3,44.83,27.26,0,0,0
2296,1,61.01,31.32,1,1,1
559,3,48.01,28.95,0,0,0
3011,4,50.87,26.43,0,1,0
1518,2,46.68,28.3,0,0,0
2644,1,51.24,27.76,0,1,0
2055,3,39.96,31.63,0,1,1
2755,3,45.3,27.59,0,1,0
2576,1,33.1,28.7,0,0,1
2886,3,56.67,26.96,0,0,0
4039,3,43.58,27.03,0,0,0
4716,4,46.33,24.28,0,1,0
841,3,48.04,27.1,0,0,0
4237,3,60.67,21.71,0,1,1
1633,2,28.04,32.33,0,1,1
1015,2,46.76,28.91,0,1,1
392,2,46.76,28.91,0,1,1
3287,1,46.76,28.91,0,1,1
2235,2,46.76,28.91,0,1,1
3221,1,46.76,28.91,0,0,1
2328,4,46.76,28.91,0,0,1
1984,4,46.76,28.91,0,0,1
3403,1,41.84,26.72,0,1,0
2406,3,46.68,27.74,0,0,0
2659,2,31.33,31.21,0,0,1
3110,3,45.08,29.85,0,0,0
1131,2,46.86,27.9,0,1,0
1806,2,23.66,22.38,0,0,1
3816,1,69.55,26.93,0,0,1
4162,2,44.74,27.93,0,1,0
4250,3,44.57,24.31,0,1,0
3278,4,49.1,27.32,0,1,0
1155,2,48.13,29.38,0,1,0
867,1,44.12,28.25,0,0,0
3030,1,70.79,28.88,0,0,0
821,4,56.15,26.23,0,1,0
2088,1,69.44,26.6,0,0,0
2217,3,67.8,27.72,0,0,0
3837,2,55.15,23.38,0,0,1
5008,3,60.58,20.41,0,1,1
995,4,47.52,28.42,0,1,0
3572,3,44.53,26.52,0,0,0
724,2,49.49,28.18,0,0,0
3019,2,64.86,26.76,0,0,0
2104,4,49.69,27.32,0,0,1
2281,4,49.69,27.32,0,1,1
1082,4,49.69,27.32,0,1,1
1332,2,49.69,27.32,0,1,1
3553,2,49.69,27.32,0,0,1
1211,4,49.69,27.32,0,0,1
1683,4,49.69,27.32,0,0,1
954,4,50.32,28.2,0,0,0
1984,3,62.85,24.08,0,1,1
931,4,44.93,30.12,0,0,0
2564,4,45.72,27.41,0,1,0
1425,2,46.94,28.98,0,1,0
835,2,31.6,25.85,0,0,1
491,2,45.12,29.97,0,1,0
15,1,44.39,27.81,0,1,0
3816,2,60.95,31.07,0,0,1
1963,3,46.07,27.73,0,0,0
632,2,44.88,29.74,0,1,0
1617,1,49.73,30.77,0,0,1
352,1,69.29,27.06,0,0,0
117,1,46.79,28.09,0,0,0
2375,4,51.67,28.62,0,1,0
854,2,29.09,31.32,0,1,1
237,2,48.02,27.98,0,0,0
3274,3,45.5,27.23,0,1,0
4257,2,70.64,26.98,0,0,0
4459,4,63.57,28.44,0,1,1
1198,2,47.8,28.83,0,1,0
3703,1,45.48,27.11,1,0,0
2372,4,45.22,27.59,0,1,0
1804,4,47.63,27.4,0,1,0
3778,1,45.58,27.26,0,1,0
4240,1,72.8,15.06,0,0,1
4372,3,44.98,23.11,0,1,0
1838,2,44.55,29.1,0,1,0
1909,4,48.18,27.89,0,1,0
3273,4,61.15,28.03,0,1,1
256,4,46.34,31.95,0,1,1
1794,3,59.79,29.32,0,0,0
2481,4,49.21,27.39,0,1,0
3957,2,28.62,30.5,0,1,1
905,4,49.44,26.48,0,0,0
3235,1,65.96,27.72,0,0,0
2456,1,67.27,27.66,0,0,1
4568,3,45.49,23.12,0,1,0
4529,3,42.35,31.29,0,1,0
2861,4,49.0,27.08,0,0,1
3762,2,44.54,27.11,0,0,0
3304,3,39.23,29.64,0,1,0
3938,1,66.41,27.13,0,0,0
3193,1,66.96,28.09,1,0,0
3969,4,46.13,27.1,0,1,0
2394,1,42.78,27.36,0,1,0
2144,1,58.47,28.86,0,1,0
715,3,40.97,31.06,0,1,0
3966,3,44.43,25.73,0,1,0
1148,1,43.62,29.24,0,1,1
478,2,43.62,29.24,0,1,1
392,2,43.62,29.24,0,1,1
1558,3,43.62,29.24,0,0,1
3454,1,43.62,29.24,0,0,1
3099,4,47.14,27.27,0,0,0
1664,4,47.39,28.13,0,0,0
4246,3,44.71,24.78,0,1,0
4485,4,44.88,27.29,0,1,0
2260,3,44.59,29.04,0,1,0
3335,1,45.26,27.0,0,0,0
1841,1,45.2,28.79,0,1,0
3142,2,64.04,31.56,0,0,1
446,2,39.82,32.93,0,1,1
1456,3,41.61,25.77,0,1,0
694,2,48.7,29.44,0,0,0
1833,1,43.14,29.93,0,1,1
2698,2,44.93,27.64,0,1,0
3481,4,60.32,26.07,0,1,0
1668,1,30.56,31.98,0,0,1
4796,4,44.51,28.04,0,1,0
284,4,26.05,22.55,0,1,1
3335,1,68.32,31.84,0,0,1
580,4,48.91,29.42,0,0,0
752,4,48.62,28.75,0,1,0
3678,4,67.03,26.55,0,1,1
1821,2,60.36,29.21,0,1,0
3387,2,71.16,27.34,0,0,0
4137,4,44.61,26.8,0,1,0
2233,2,50.38,28.58,0,1,0
3439,4,46.68,27.19,0,1,0
3885,2,70.23,26.88,0,0,0
4270,3,45.18,25.13,0,1,0
1942,4,48.67,27.64,0,0,0
2992,3,45.11,24.26,0,1,0
3305,4,54.26,25.9,0,1,0
994,3,45.67,27.06,0,0,0
1070,4,24.55,35.0,0,1,1
531,2,47.38,29.09,0,1,0
2932,2,57.45,28.19,0,1,0
4124,1,70.06,26.58,0,0,0
815,1,45.5,29.29,0,1,0
2834,3,44.53,27.02,0,0,0
838,1,45.94,29.53,0,1,0
2638,4,48.79,27.43,0,1,0
1727,2,49.65,29.72,0,1,0
1683,3,30.95,24.04,0,0,1
637,3,46.67,28.12,0,0,0
1383,1,47.35,29.06,0,0,0
1005,1,45.43,29.13,0,0,0
223,1,48.02,29.06,0,0,0
4696,1,60.71,24.05,0,1,1
2236,2,58.74,27.58,0,1,0
585,1,44.7,30.22,0,0,0
3207,3,61.55,30.47,0,0,1
3933,3,44.2,24.01,0,1,0
445,2,46.78,27.91,0,1,0
314,1,40.22,34.67,0,1,0
3191,4,47.15,26.45,0,0,1
3855,4,48.35,25.64,0,1,0
2709,1,70.23,26.72,0,0,0
1395,2,46.31,29.23,0,1,1
2303,4,46.31,29.23,0,0,1
3332,3,46.08,26.53,0,0,1
4304,3,46.08,26.53,0,1,1
735,1,46.08,26.53,0,0,1
4585,3,46.08,26.53,0,1,1
2631,1,46.08,26.53,0,0,1
199,1,46.08,26.53,0,0,1
3291,3,46.08,26.53,0,1,1
707,2,47.62,29.14,0,1,0
4683,3,45.15,27.17,0,1,0
4866,3,44.25,23.12,0,1,0
971,4,52.2,28.99,0,1,0
4525,2,48.27,30.56,0,1,0
3622,3,43.85,25.49,0,1,0
1108,4,44.34,29.98,0,1,1
1173,2,44.34,29.98,0,1,1
2472,2,44.34,29.98,0,1,1
2645,2,44.34,29.98,0,0,1
418,2,44.87,30.06,0,1,1
792,3,44.87,30.06,0,0,1
3268,1,44.87,30.06,0,0,1
470,2,48.14,28.8,0,1,0
3930,1,71.43,26.4,0,0,0
4635,4,48.12,27.43,0,1,0
3285,3,44.88,26.89,0,0,0
3874,4,44.9,27.11,0,0,0
2972,3,52.66,26.88,0,0,0
3577,3,41.37,32.67,0,1,0
2599,4,56.85,26.42,0,1,0
3847,2,43.68,26.55,0,0,0
1027,3,48.04,28.04,0,0,1
4226,4,48.04,28.04,0,0,1
2274,1,48.04,28.04,0,0,1
1230,2,48.04,28.04,0,1,1
4629,3,44.26,23.59,0,1,0
780,4,49.18,26.77,0,1,0
3270,4,49.87,28.4,0,1,0
3012,1,65.17,28.87,0,0,0
1245,1,45.16,28.9,0,1,0
1532,4,48.69,28.55,0,1,0
749,3,46.72,26.43,0,0,0
2346,2,50.41,28.9,0,1,0
1021,4,47.71,27.5,0,0,0
908,4,51.1,28.98,0,0,1
1371,1,44.91,28.54,0,1,0
3112,1,44.88,26.66,0,0,0
637,1,50.67,29.32,0,0,1
296,3,44.78,27.83,0,1,0
3405,3,43.61,27.25,0,1,0
3885,1,66.86,27.28,0,0,0
2570,1,44.74,27.41,0,1,0
2092,2,43.83,28.01,0,1,0
4563,3,44.78,27.28,0,0,0
2695,4,56.63,28.97,0,1,0
570,4,47.34,29.51,0,1,0
248,3,39.28,31.06,0,1,0
2349,3,45.54,26.65,0,1,0
3800,3,45.81,24.72,0,1,0
4470,2,43.62,27.19,0,1,0
3629,1,72.22,26.71,0,0,1
2860,1,66.88,27.92,0,0,0
3457,1,45.56,27.18,0,0,0
3940,1,42.28,26.98,0,1,0
1903,4,46.76,28.31,0,1,0
3443,1,44.84,27.01,0,0,0
2700,2,44.4,27.93,0,1,0
796,2,44.83,28.99,0,1,0
2331,1,47.89,28.01,0,0,1
2342,2,64.28,27.6,0,0,0
1625,1,20.5,15.82,0,0,1
257,1,46.2,29.31,0,0,0
208,4,48.02,28.93,0,0,0
1881,4,48.8,26.66,0,0,1
